Time,Price
404,582.5906881
405,640.1504819
406,686.6876265
407,686.5997392
408,684.0683273
409,735.4773819
410,746.5448594
411,750.4397315
412,753.8621106
413,747.0370957
414,680.7926208
415,649.5266355
416,591.6317914
417,654.1508628
418,670.5183652
419,640.8083945
420,639.0278138
421,648.5802477
422,634.6470808
423,652.7205934
424,674.3251643
425,685.4160815
426,672.9489641
427,668.999353
428,670.8324385
429,670.8838211
430,641.3043463
431,646.5100323
432,650.2791383
433,646.3859329
434,648.3888781
435,656.4929473
436,662.284684
437,657.3198501
438,662.9364505
439,663.1588659
440,669.1208277
441,675.7202723
442,669.9997768
443,668.28879
444,663.17055
445,659.6796268
446,653.2103428
447,656.5332997
448,655.990763
449,651.8341609
450,653.1645788
451,655.0937287
452,655.7391191
453,655.1520182
454,635.6890398
455,620.2563179
456,591.9566117
457,550.2323023
458,572.7381783
459,572.4254747
460,575.2887645
461,590.3341071
462,590.1478285
463,587.0532616
464,590.8177185
465,593.4479862
466,587.3153874
467,587.2248494
468,576.646713
469,569.7188665
470,573.1198682
471,575.9179072
472,575.1399075
473,575.4716533
474,578.5097874
475,581.9284895
476,584.5335772
477,585.1500665
478,582.1518103
479,577.2440964
480,579.3445188
481,574.3260664
482,572.6688771
483,575.1770015
484,577.4403887
485,574.2403722
486,575.319578
487,577.2897382
488,582.1198213
489,604.8187711
490,607.060705
491,608.5249308
492,612.2567719
493,622.2924153
494,624.4053877
495,626.3404999
496,622.9217192
497,610.5118938
498,612.321211
499,614.0080525
500,611.002838
501,610.5484313
502,609.2911064
503,610.1854495
504,611.2102092
505,610.5267214
506,601.4110143
507,599.5319979
508,600.8648835
509,604.2527135
510,602.3790572
511,606.1522112
512,607.2516565
513,606.6927675
514,608.0561961
515,607.8343391
516,614.3443047
517,612.9725346
518,612.5035634
519,611.004079
520,612.884502
521,613.2867555
522,615.8840712
523,618.3920061
524,617.0666284
525,617.3741232
526,632.4347713
527,639.6159363
528,638.6442284
529,637.8551278
530,639.9926439
531,640.2696824
532,639.0261185
533,637.6674787
534,632.5352201
535,629.6080977
536,631.8738384
537,642.3401786
538,654.5904676
539,651.3984951
540,655.3074792
541,665.0751625
542,681.6864268
543,686.0609328
544,705.8155372
545,704.0784751
546,699.7329862
547,721.7589711
548,726.8494081
549,724.5645218
550,699.4379964
551,703.141842
552,709.1287339
553,705.2771552
554,707.6114742
555,725.4650081
556,715.6629188
557,716.1461885
558,709.9249062
559,698.3639265
560,703.32663
561,711.9112755
562,725.0998771
563,743.8171194
564,743.8223028
565,749.7805789
566,741.9046409
567,735.4409714
568,743.2102845
569,744.3066091
570,739.5362321
571,736.6682418
572,735.7482894
573,733.7359095
574,736.2990081
575,734.0481025
576,739.6827322
577,749.1758482
578,768.5836215
579,765.6404873
580,765.0813086
581,756.7646454
582,757.9309461
583,762.5863612
584,768.6090739
585,770.5819091
586,774.9232831
587,769.1368634
588,776.2038665
589,779.6446442
590,778.1382984
591,777.8038869
592,780.3870174
593,789.2192509
594,789.0455624
595,791.2757963
596,792.499409
597,814.4280861
598,858.6727004
599,900.0509382
600,903.3235778
601,877.0067262
602,901.563333
603,918.7565343
604,955.846731
605,968.4565184
606,952.933137
607,955.9220267
608,975.3794824
609,1015.567064
610,1021.924406
611,1081.448335
612,1046.983904
613,932.5794354
614,871.3523672
615,913.4413105
616,894.3781481
617,906.5611796
618,844.7248234
619,785.7758794
620,808.3866016
621,827.850596
622,818.776514
623,828.9852566
624,876.2695623
625,886.0109378
626,894.0286368
627,896.2196164
628,918.2547485
629,922.8638161
630,921.1066432
631,908.8113035
632,897.7349632
633,907.7296163
634,918.0703864
635,919.615029
636,919.9219861
637,919.3971649
638,941.9686427
639,972.2134194
640,992.42625
641,1012.727232
642,1017.895875
643,1021.043584
644,1022.635885
645,1042.072152
646,1054.0024
647,1021.67818
648,977.6834553
649,1007.303082
650,1004.786326
651,999.0515226
652,1007.699577
653,1011.028748
654,1027.448797
655,1046.156082
656,1060.52977
657,1053.551128
658,1057.62317
659,1098.990636
660,1118.812147
661,1143.364369
662,1178.822928
663,1164.845901
664,1160.792967
665,1182.763475
666,1190.732861
667,1204.026681
668,1236.933489
669,1271.349822
670,1271.393137
671,1262.058266
672,1273.636016
673,1252.329126
674,1196.904835
675,1175.556969
676,1203.581407
677,1171.985515
678,1198.097795
679,1231.998232
680,1241.421375
681,1250.495978
682,1221.803154
683,1134.821518
684,1040.435913
685,1019.41057
686,1042.868727
687,1090.673262
688,1062.290732
689,1046.119846
690,999.073482
691,934.9987649
692,974.2930676
693,1003.931965
694,1039.352979
695,1032.925138
696,1030.441088
697,1053.977146
698,1081.516214
699,1087.092251
700,1131.355704
701,1143.5689
702,1131.067184
703,1165.176416
704,1188.258898
705,1185.344642
706,1193.416741
707,1207.416752
708,1213.98222
709,1219.152105
710,1192.112059
711,1186.628193
712,1187.944108
713,1185.925684
714,1191.438594
715,1213.75341
716,1214.565918
717,1230.820985
718,1253.905279
719,1250.085926
720,1252.600683
721,1254.986327
722,1272.448042
723,1297.921323
724,1323.925936
725,1329.867818
726,1334.700439
727,1334.408423
728,1388.339179
729,1441.308628
730,1468.571456
731,1535.046833
732,1551.271175
733,1542.320304
734,1544.528162
735,1602.892181
736,1706.375362
737,1735.402351
738,1812.765171
739,1771.554671
740,1708.888965
741,1781.41046
742,1733.293919
743,1724.079595
744,1799.278911
745,1842.999845
746,1927.798999
747,1985.936302
748,2037.688691
749,2139.723577
750,2212.994415
751,2370.584191
752,2567.23448
753,2398.85555
754,2090.43164
755,2180.564241
756,2230.067063
757,2279.795959
758,2249.844868
759,2387.948555
760,2426.311477
761,2506.637528
762,2522.659848
763,2599.957436
764,2823.107831
765,2808.620249
766,2748.831043
767,2818.873258
768,2852.099871
769,2908.655038
770,2814.415619
771,2731.557526
772,2679.848374
773,2412.988679
774,2490.600899
775,2585.80772
776,2596.29033
777,2591.504975
778,2674.59711
779,2724.993128
780,2708.803666
781,2738.312084
782,2685.05029
783,2610.463412
784,2500.995273
785,2441.544358
786,2544.72019
787,2570.197731
788,2538.234223
789,2479.267623
790,2453.293779
791,2538.844273
792,2608.125695
793,2635.637271
794,2606.260828
795,2556.445092
796,2532.355142
797,2555.505174
798,2476.266493
799,2366.635965
800,2359.969529
801,2380.882661
802,2294.045639
803,2092.468244
804,1956.442632
805,2069.55207
806,2282.229995
807,2324.181149
808,2495.685191
809,2709.425251
810,2772.18081
811,2764.690577
812,2751.010088
813,2633.923639
814,2519.909842
815,2583.746771
816,2743.616904
817,2724.361001
818,2697.246589
819,2767.910668
820,2775.183747
821,2719.683921
822,2747.616117
823,2828.760316
824,3147.13161
825,3230.633058
826,3305.211277
827,3421.95642
828,3354.059282
829,3413.142136
830,3528.925854
831,3782.750412
832,4044.53995
833,4196.783664
834,4206.299578
835,4194.705319
836,4374.806291
837,4267.39414
838,4136.1659
839,4148.029651
840,4087.139319
841,3981.514068
842,4183.225291
843,4236.453566
844,4382.384089
845,4347.394396
846,4369.042611
847,4343.959435
848,4494.437119
849,4603.538066
850,4689.906061
851,4816.73266
