Time	Price
1	0.216962421
2	0.220406326
3	0.228455635
4	0.241676706
5	0.239433429
6	0.24575
7	0.246809583
8	0.24494
9	0.255333392
10	0.258175608
11	0.248333333
12	0.248364136
13	0.249031131
14	0.249020833
15	0.255321774
16	0.25761375
17	0.269986881
18	0.289799326
19	0.29525
20	0.297021061
21	0.296797143
22	0.296844111
23	0.293518286
24	0.294909333
25	0.295644583
26	0.297093939
27	0.313282329
28	0.315294815
29	0.322948571
30	0.3258617
31	0.325951455
32	0.332628182
33	0.367495003
34	0.374282449
35	0.3918655
36	0.393679111
37	0.379065667
38	0.334208257
39	0.31126621
40	0.341614831
41	0.392093122
42	0.420443345
43	0.437078367
44	0.410201719
45	0.416309471
46	0.409959475
47	0.414832219
48	0.431728095
49	0.4410525
50	0.463157295
51	0.502156346
52	0.676389111
53	0.726566878
54	0.71354079
55	0.772230316
56	0.876256806
57	0.895176513
58	0.872726934
59	0.893953927
60	0.929917167
61	1.033409755
62	0.981385992
63	1.039721643
64	1.044895845
65	1.059228428
66	1.050393362
67	1.040016152
68	1.046120299
69	0.999096404
70	0.932103183
71	0.86850999
72	0.850692969
73	0.863103984
74	0.906506159
75	0.946226624
76	0.967492822
77	0.942570032
78	0.938741647
79	0.894442653
80	0.920692828
81	0.923957689
82	0.930466805
83	0.914785088
84	0.90636584
85	0.847645137
86	0.874441395
87	0.872339374
88	0.859649085
89	0.866459253
90	0.895063489
91	0.899233705
92	0.901979236
93	0.890197521
94	0.883136853
95	0.861111015
96	0.839926174
97	0.809374099
98	0.761975096
99	0.770942165
100	0.753175369
101	0.778873788
102	0.832447974
103	0.854579194
104	0.877179635
105	0.868289644
106	0.845921389
107	0.807469054
108	0.788861263
109	0.786923273
110	0.789264499
111	0.781967939
112	0.787505305
113	0.782296836
114	0.694327223
115	0.658011999
116	0.7164764
117	0.753936007
118	0.765372637
119	0.748221922
120	0.74167989
121	0.760195439
122	0.840142363
123	0.918875087
124	0.934583571
125	1.013028236
126	1.030256982
127	1.048529047
128	1.146684176
129	1.174745391
130	1.165174456
131	1.166175585
132	1.272912511
133	1.467515246
134	1.680695513
135	1.59241939
136	1.635166283
137	1.854280214
138	1.999249483
139	2.484913218
140	3.139921444
141	3.327733034
142	3.188332166
143	3.28514839
144	3.396291592
145	3.410346332
146	3.474853769
147	3.56078577
148	3.75456206
149	3.809524112
150	4.65935952
151	5.592424538
152	5.6341171
153	7.45550181
154	8.238347197
155	6.678797158
156	7.684024907
157	7.614168482
158	7.14547465
159	6.968028241
160	6.625223737
161	5.877406205
162	6.359361831
163	7.067517273
164	7.081739991
165	7.405842596
166	8.509041477
167	8.686804025
168	8.453705448
169	8.277721417
170	8.579893275
171	8.882081721
172	9.028280221
173	10.03512803
174	12.69009804
175	16.22997218
176	17.44555166
177	18.25516332
178	19.02670106
179	27.2782783
180	29.53580444
181	26.53310485
182	19.88369362
183	16.62557916
184	20.86007857
185	19.19453781
186	19.70745193
187	19.26662503
188	15.74630986
189	15.86180519
190	17.67926174
191	14
192	0
193	0
194	17.49
195	0
196	0
197	17.51001
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	12.82125
207	14.74666667
208	14.20841667
209	14.39472222
210	14.495
211	15.02159259
212	14.01666667
213	13.925
214	13.92
215	14.02528571
216	14.31625
217	13.5
218	13.45555556
219	13.24463063
220	13.64428571
221	13.69166667
222	13.83825
223	13.785
224	13.66
225	13.794625
226	14.098275
227	14.08665952
228	13.96869444
229	13.69520238
230	13.5703125
231	13.66655128
232	13.44989501
233	13.23388049
234	12.6630778
235	10.67179279
236	10.7339669
237	10.67123079
238	8.901246341
239	8.076347899
240	8.000870574
241	9.622802988
242	10.08422841
243	9.801588546
244	9.385122078
245	9.697740889
246	10.41681016
247	11.20905799
248	11.04607494
249	10.93705283
250	10.93160831
251	11.31643344
252	11.47744349
253	11.36246682
254	11.11381213
255	11.02383994
256	10.92659306
257	10.27045976
258	9.161104033
259	8.667814033
260	8.822662087
261	8.933771939
262	8.826253993
263	8.458968755
264	8.22793019
265	8.440563981
266	8.539424475
267	8.241066949
268	7.672442123
269	6.807191919
270	7.067037281
271	6.867451815
272	5.321509804
273	5.107361914
274	5.774656198
275	6.075496958
276	5.883688999
277	5.637680912
278	5.186694444
279	4.874842222
280	4.935550416
281	4.989631614
282	5.242857019
283	5.865536736
284	5.672959851
285	5.556197819
286	5.579260136
287	5.571911328
288	5.509452381
289	5.198463577
290	4.917769392
291	4.86007021
292	4.769446324
293	5.030566093
294	4.992814992
295	4.987695971
296	4.952008013
297	4.959378047
298	4.943513854
299	4.793614806
300	4.485731838
301	4.098792046
302	4.137416667
303	4.110456408
304	4.072109835
305	4.001036607
306	4.089974323
307	4.036241497
308	3.932713415
309	3.729644687
310	3.117288725
311	2.608861582
312	2.386861244
313	2.312981659
314	2.588274838
315	3.004431635
316	3.092168421
317	2.898791961
318	2.765676708
319	2.724955603
320	2.879816667
321	3.140924483
322	3.631578231
323	3.416665878
324	3.194821849
325	3.183366045
326	3.237317683
327	3.242568692
328	3.232457912
329	3.035973389
330	2.962619658
331	2.989247156
332	3.090024908
333	3.041476768
334	2.986351741
335	2.959559668
336	3.035952337
337	2.9706944
338	2.536350282
339	2.47103576
340	2.414930045
341	2.405571503
342	2.250069326
343	2.265146444
344	2.240030175
345	2.302346382
346	2.332181115
347	2.352022065
348	2.46312996
